text,Label
"Mon théorème de ""l'effet CdM"" c'est qu'il va se reprendre de bons gros mouvements sociaux comme en 2018 🥰 https://t.co/iFfnbhoxQY",None
ms concentre toi sur la cdm chpas sois un negro normal https://t.co/K6UDL7AP0v,Racism
N3al sheitane j’me reveille avec des gros trace de main sur mon bras ???,None
N’en voulons pas à Booker pour ça. Il est normal d’essayer d’atteindre la barre des 60 points. Zion a aussi tapé un… https://t.co/TzINqUsQN6,None
"Niquez vos meres a pas savoir conduire, encore un sale fils de pute qu’à frotter ma voiture",Hate_Speech
Non les frères comme ça qui répondent pas au provocation débile ♥️♥️♥️♥️ https://t.co/HO8AUmCBuX,None
Non mais la question est debile non ? https://t.co/xqeumJSYzn,None
Oh le gros rat il peut pas lui payer une villa ce chien ? https://t.co/VmOCPVP2ax,Hate_Speech
Oh le gros rat sa grand mère c’est quoi ca Aubervilliers la dinguerie,Bullying
ohhh le gros suceur de royalo il a pas aimé que son petit copain coké de 40kg se fasse ridiculiser 🤓🤓🤓 rentrez vous… https://t.co/G0jdGiv9UO,Homophobia
on a 56 comptes a régler en gros,None
"On met pas ou peu d'article 700, vous ralez. On en met des gros, au delà même de la demande, vous ralez.

Conclusio… https://t.co/975KjVX9PB",None
On parle des argentins mais on a les mêmes fils de pute chez nous https://t.co/FfHTgje5hv,Hate_Speech
On te bz le gros https://t.co/810ihwp8nH,Hate_Speech
Orh? C’est quoi ce gros chat ? https://t.co/69TKqV0lsh,None
"Ouais, alors y a quand même un gros problème sur les immunodéprimés, c’est que je le suis et que je ne reçois ni bo… https://t.co/1bpiwWnJf3",None
"Oui c'est une option.
D'ailleurs lorsque les gros joueurs de tête hollandais sont entré en cours de match, ça avait… https://t.co/GYF9tYo6Hm",None
Oui en gros t’as menti pour faire tes stats https://t.co/cQgCjvZnYP,None
Oui et puis c’est vrai qu’ils existent aucun renoi musulmans tsais https://t.co/BuG4yjqKvN,Racism
P word ??! C’est quoi ???? Svp aidez moi me dites pas PD quand même ? 😂😂😂😂 commérer PD. Et NEGRO !!!!!??? Whatttt t… https://t.co/oIZJwl1Fsj,Racism
"Par contre les miss c’est toutes les mêmes écoles infirmières médecin droit, harcèlement plus jeune, garçon manqué,… https://t.co/rjOJeGnE5l",None
"Par contre si on gagne, c’est pas pour faire le gros raslar ou quoi hein mais Vegedream j’espère que dans ta chanso… https://t.co/tSRkvig5OV",None
Paredes est un réel fils de pute https://t.co/xA2MnvpVoD,Hate_Speech
Parfait le plus gros poissard est pour l’Argentine on est bons https://t.co/s7fjTUDl2R,None
"pitié.. faut vraiment que les rebeu sucré arrête de faire des ""séries"" aussi merdique pensant avoir Dead ça... https://t.co/9kghy2dNj6",Racism
"Play, gros coup de cœur https://t.co/Yky4odqdiR",None
"Plus besoin de déguisement, je suis définitivement votre plus gros clown. C’est fou ça. Ça doit être l’humour de me… https://t.co/AChrG8cXjk",None
"Pour cette dernière, nous avons mis à contribution les 2 graphistes qui nous ont aidés en les faisant collaborer ex… https://t.co/F3AFLziGZE",None
Pour le match je sens un gros scandale arriver jsp pk,None
Pourquoi il ne faut jamais utiliser la pixellisation d'un texte comme méthode de masquage si le texte en question e… https://t.co/s1j1u3BE61,None
Pourquoi le M du logo miss frand on dirait un gros cul?,Sexism
POURQUOI ma fac m'envoie un mail sur les délestages fils de pute,Hate_Speech
"Preuve que les miracles de Noël existent, Caroline DeHaas admet que l’extrême gauche pratique le harcèlement en lig… https://t.co/liM2TH8OrY",None
Ptdrr l’autre il ose dire « et ça parle plus » logique mec t’es un gros menteur 😂😂😂😂😂😂,None
Ptdrrr déjà le fait que des femmes noires soient à fond sur des influences rebeu 🤭🤭🤭🤭 https://t.co/9HXZCqbcHE,Racism
ptdrrr elle est trop mignonne c trop le genre d’envie que jpeux avoir un gros poulet rôti https://t.co/41VuE9THaY,None
"PTDRRR mais à aucun moment ils se sont dit que c’es une mauvaise idée "" T'es un renoi, t'es pas musulman. Tu pries… https://t.co/3pc2wX8o4o",Hate_Speech
Ptdrrr on a eu le droit au plus gros csc de l’histoire https://t.co/aGVniZ8HZZ,None
Ptdrrrr la SERBIE https://t.co/y9MyrUA73D,None
Ptdrrrrr mais vtf gros https://t.co/Cyfojy2fZN,Hate_Speech
Ptn mais je suis trop conne j’aurais dû réfléchir,None
Ptn on compte sur vous l’EDF fumez ces gros racistes svp https://t.co/4u3kEmdTc2,None
"pute, meurtre et mouchoirs ? https://t.co/m73opIKyhn",Hate_Speech
Qu’est-ce qu’il raconte ce fis de pute https://t.co/rTJkgogIDl,Hate_Speech
"Quand est-ce que vous allez comprendre qu’un trophée homme du match, ce n’est pas par rapport aux stats mais par ra… https://t.co/ybWeZrDqZH",None
quel énorme fils de pute j'en peux plus de voir sa gueule https://t.co/GTRyDMj9gL,Hate_Speech
"Quel délire, on le mérite ce bon gros bear market 😑.
#cryptomonnaie #cryptocurrency #cryptotwitter #cryptomarket… https://t.co/xGhYq5ifiq",None
quelle tartuffe !! quel imposteur ! le debile moyen !! https://t.co/qJRzLiAxie,Bullying
Qui m’a laissé me balader avec un si gros piercing dans mon nez l’année dernière ????????,None
Qui peut sortir ce genre de tweet debile il démissionne et redemande un vote pour revenir c’est la démocratie mais… https://t.co/qNgOCI5UOj,None
Réel réflexion pk les sneakers addict en plus d’être un poil con se sapent comme de la d? Genre les gars ok vous av… https://t.co/bHhnbQPcNi,Hate_Speech
Réfection de la RN1: Tshisekedi donne le go de passage du premier camion gros porteur https://t.co/VR8nv0nJb8,None
"RDC  RN 1
Le Président Tshisekedi a donné le go de passage du premier camion gros porteur, après les dégâts causés… https://t.co/bR3GQ031p1",None
"RT @__Verlaine__: Bonjour @sandrousseau,
Quelle était la pertinence de ce tweet que vous avez laissé en ligne durant 8 secondes ?
Qu'est-ce…",None
"RT @_batou_: Si je comprends bien ça implique donc ceci : en payant, vous pouvez désormais invisibiliser un autre compte, le rendre moins v…",None
RT @_cocolait: Purée Damso est trop beau Didi je te comprend trop meuf sa barbe là et ses gros bras,None
RT @_dieuoff: Il est toujours bon de le rappeler : les gens qui frappent leurs animaux sont des gros fils de putes.,Hate_Speech
RT @_IDVL: C’est possible d’être debile à ce point mdrrr 😭 https://t.co/Q4DFmAMK6V,Bullying
RT @_IDVL: C’est possible d’être debile à ce point mdrrr 😭 https://t.co/Q4DFmAMK6V,Bullying
RT @_IDVL: C’est possible d’être debile à ce point mdrrr 😭 https://t.co/Q4DFmAMK6V,Bullying
RT @_IDVL: C’est possible d’être debile à ce point mdrrr 😭 https://t.co/Q4DFmAMK6V,Bullying
RT @_IDVL: C’est possible d’être debile à ce point mdrrr 😭 https://t.co/Q4DFmAMK6V,Bullying
RT @_IDVL: C’est possible d’être debile à ce point mdrrr 😭 https://t.co/Q4DFmAMK6V,Bullying
RT @_IDVL: C’est possible d’être debile à ce point mdrrr 😭 https://t.co/Q4DFmAMK6V,Bullying
RT @_lu_nv: j’vous ai raconté un date tinder qui était soûlé que je réponde pas entre 8h et 18h bah gros jsuis au bloc opératoire en fait d…,None
"RT @3615luluberlu: Catsitting réussi avec Laszlo, gros pépère qui a été récupéré dans la rue par une association et qui est devenu une mach…",None
RT @49dloading: @a37sn 104 matchs en 2 mois sale gros puant,Bullying
"RT @50NuancesDeNBA: Gros match pour l’ami Walker ce soir malgré la défaite : 

32 points et 7 passes décisives ✨

Le retour de Kemba ? 👀 ht…",None
"RT @50NuancesDeNBA: Gros match pour l’ami Walker ce soir malgré la défaite : 

32 points et 7 passes décisives ✨

Le retour de Kemba ? 👀 ht…",None
"RT @50NuancesDeNBA: Gros match pour l’ami Walker ce soir malgré la défaite : 

32 points et 7 passes décisives ✨

Le retour de Kemba ? 👀 ht…",None
"RT @69vieille: La société : les violences conjugales c'est mal. Les victimes, parlez

*Un homme frappe sa femme, la victime parle*

La soci…",Hate_Speech
RT @94StPatrick: @skk_ee Ma go sûr gros bisous à elle,None
RT @Afrodite_Amour: COMBO RAMENEZ LA COUPE A LA MAISON ET GRAND MÈRE CANCEREUSE MISS GUADELOUPE TON GROS CERVEAU #MissFrance2023,None
RT @AgrarX: @JLMelenchon Et gros gogole c'est justement tout ce qui est tenu par la gauche et des fonctionnaires qui se délite 😅😅😅,None
"RT @alaingresh: @OrientXXI a atteint 90 % de son objectif. Lectrices et lecteurs encore un effort, 5000 euros à collecter. Les petits comme…",None
"RT @alaingresh: @OrientXXI a atteint 90 % de son objectif. Lectrices et lecteurs encore un effort, 5000 euros à collecter. Les petits comme…",None
RT @AlainSobi1: @JANGUYENVANTAM @pjacquemain @GDarmanin Et un gros collabo de l’islamo gauchisme.,Hate_Speech
RT @AlainSobi1: @JANGUYENVANTAM @pjacquemain @GDarmanin Et un gros collabo de l’islamo gauchisme.,Hate_Speech
"RT @Alb34991995: #MissFrance n'a aucun critère sur sa sexualité ÉVIDEMENT
En tant qu'hétéro, il m'arrive de trouver des gays absolument cha…",Sexism
RT @ALEJANDRAPobeda: @zazafontaine42 ☀️😇☀️😇☀️😇☀️😇bon dimanche et gros bisous l'ami☀️☀️☀️☀️☀️☀️ https://t.co/6CtXXTt1kk,None
RT @ALEJANDRAPobeda: @zazafontaine42 ☀️😇☀️😇☀️😇☀️😇bon dimanche et gros bisous l'ami☀️☀️☀️☀️☀️☀️ https://t.co/6CtXXTt1kk,None
RT @alexandreD501: @Nectarine54 @LAURENCE_CHVL37 @calounettes @PhilippeDubarr2 @MarjorieClair11 @Zemorita @Roupsidouu @ZoyaDouce @Chantal48…,Remove
"RT @AlexisMrl98: Le but de Boadu, sur la remise d’Embolo ! Beau but. 🇲🇨👍🏼 #FIOASM https://t.co/5NXXKX551r",None
RT @AlexSofamous: Explosez les commentaires sous ses tweets..ce sont ces gens là qui mentent au peuple et sont corrompu par le pouvoir ..⚠️…,None
RT @AlexSofamous: Explosez les commentaires sous ses tweets..ce sont ces gens là qui mentent au peuple et sont corrompu par le pouvoir ..⚠️…,None
"RT @AMBRE9806: Toujours egale a elle meme et en plus à toujours compartimenter les personnes, élue miss conne 2022-2023 @sandrousseau @EELV…",None
"RT @Amos_Makanda1: 📍Le nom de l’Éternel est une tour forte; Le juste s’y réfugie, et se trouve en sûreté.",None
"RT @Amos_Makanda1: 📍Le nom de l’Éternel est une tour forte; Le juste s’y réfugie, et se trouve en sûreté.",None
RT @angesarah_098: @Javinelio On va certainement sortir les grandes lignes en leak en attendant que la commission Sécretariat et rédaction…,None
"RT @annebkk: @Cdanslair Les soignant sont d'accord avec vous, la preuve : 
Chiffres 4e dose pour les professionnels de santé : 
- soignants…",None
"RT @annebkk: @lemonde_va Les soignants antivax d'hier rejoignent les soignants antivax d'aujourd'hui, la preuve : 
Chiffres 4e dose pour le…",None
"RT @ArianeChemin: En Ukraine, Poutine a «eu les yeux plus gros que le ventre». L’abolition de la peine de mort? Bof. «Notre seule chance de…",None
"RT @ARM_Magniac: Hier je me suis disputé avec une débile de ma promo; toux &amp; fièvre depuis mercredi. Pas de TAG fait, car y aurait plus de…",Bullying
"RT @ARM_Magniac: Hier je me suis disputé avec une débile de ma promo; toux &amp; fièvre depuis mercredi. Pas de TAG fait, car y aurait plus de…",Bullying
RT @asnatou89: Elle sait très bien cuisiné.. C'est une grosse menteuse.. Elle compte pas arrêter son gros mensonge la yousra lkh.. Juste po…,Hate_Speech
RT @AtaraxieLiloo: Tout a fait vrai. Entre autres formes de harcèlement. Ce gars est répugnant.,None
RT @Audrey_Lari: RT si ton gars s’est marié hier,None
"RT @AvadaPythagore: C'est marrant les footix qui relaient des vidéos d'Argentins pour souligner que ce sont des gros racistes,sans relever…",Bullying
RT @ayanrfe: Cette cyber harcèlement a ensuite dépassé le niveau des réseaux et est passé au réel j’ai était agresser dans la rue par deux…,None
RT @aylaasnow: ptdrrrrr le seul critère bien débile que j’aurais à vie 🤣,None
RT @baleinesablee: @Shironinho l’équipage de Shanks sert à quoi honnêtement ? 103 (cent-trois) tomes tout ce qu’on a vu c’est le gros avec…,None
RT @Bardellajohnny1: Vous allez faire vomir cette conne de Sandrine Rousseau !,Hate_Speech
RT @BebetoFCB: Y’a des humains pour rentrer dans le Fc negro en deuspi,Racism
"RT @Belgard38745029: @dc5960 @AQuatennens Je sais pas, peut être, parce que au pif, cette histoire est en train d'affecter tout le parti et…",None
RT @BemavoSports: Très gros match de Notre Soldat Thomas Llaury (@LlauryThomas) 🅜🅥🅟 de la rencontre avec Espoirs @OLB45 qui s'impose face E…,None
"RT @bettynutely: @E2Villiers Seule coupe qui vaille le coup
qu'on s'y attarde car,insolite, elle pose la question de la stabilité dans la d…",None
"RT @BfmCrypto: Binance : peur sur les marchés et gros retraits

""Il y a eu 6 milliards de dollars de retraits entre le 12 et le 14 décembre…",None
"RT @BFMTV: ""L'Argentine, ça va être un gros morceau""

Alain Giresse, ancien footballeur de l'équipe de France, est à Doha pour soutenir les…",None
"RT @Biancone2: Pour passer de bonnes fêtes de noël à Toulouse, rendez-vous chez @cheztontontlse. Les « marrons » vous serons gracieusement…",None
RT @BIau94: Dhdgfg même la balle il lui jette pas ce fou https://t.co/XBqs2fVPec,None
RT @blezzard92: Si les trois ballons d'or français refusent d'asster a la final que joue leur pays...c'est qu'il y a vraiment un gros probl…,None
RT @blkcll: C’est devenu un gros tapin d’enculés j’ai trop la rage alors que les fans de poupette sont juste des détraqués mentaux et y’a u…,Hate_Speech
RT @blkcll: C’est devenu un gros tapin d’enculés j’ai trop la rage alors que les fans de poupette sont juste des détraqués mentaux et y’a u…,Hate_Speech
"RT @boulaya242: Un outfit de l’extrême droite , un négro black panthère…#boulaya242 #yesbb #Blois https://t.co/ypS0120XPw",Racism
"RT @BrahimTouza: @PatrickAdemo Mais sal débile on est à 2 doigt de rater l’avion tu tweet, concentre toi on est même pas à l’aéroport on es…",Bullying
RT @Brams_brabra: Il y a des français que ça ne dérange pas de supporter l’Argentine pour un Messi raciste qui qualifiait notamment Drenthe…,None
RT @BrochardR: @Sonia29739 Merci Sonia bon dimanche et gros bisous 😘😘😘😘,None
"RT @Brolo97: @ghettoblaster57 @FrenchRapUS ""je le répète depuis octobre"" mais personne te connais gros",Bullying
"RT @Brolo97: @ghettoblaster57 @FrenchRapUS ""je le répète depuis octobre"" mais personne te connais gros",Bullying
"RT @BweliTribe: Pour cette dernière, nous avons mis à contribution les 2 graphistes qui nous ont aidés en les faisant collaborer exceptionn…",None
RT @Cafeaul29688502: @F_Desouche Pauvre gars il a dû accepter son triste sort en silence des David comme lui il y en a beaucoup.  Pauvre de…,None
RT @cajounice: Le pitoyable ns fait encore son no d’ado attardé excité comme 1 gamin pr le foot … la FR se meurt mais il n’en a rien à fair…,Hate_Speech
"RT @callmedavv: Miss alsace meme pas dans le top 15… c’est une première depuis jsp combien d’années 😹😹😹😹😹😹😹😹, le harcèlement ça paye pas ma…",None
"RT @CaluGuillaume: Le 19 décembre 1832, Darwin explore les alentours de la Baie de Bon-Succès. Il y décrit le Hêtre austral ou Hêtre de l'A…",None
"RT @camsouu7: Être une femme en 2022 voilà : un connard se branle sans aucun gêne sur moi dans le @RERD_SNCF , quand est-ce qu’on pourra en…",None
"RT @camsouu7: Être une femme en 2022 voilà : un connard se branle sans aucun gêne sur moi dans le @RERD_SNCF , quand est-ce qu’on pourra en…",None
RT @CarolinaTibou: @CBeaune @Elisabeth_Borne @YaelBRAUNPIVET @Amiel_David_ @PierreCazeneuve @NadiaHAI78 @jrcazeneuve @gouvernementFR @Ecolo…,Remove
